,image_path,ground_truth
67,../data/kagglecatsanddogs_3367a/PetImages/Dog/760.jpg,Dog
68,../data/kagglecatsanddogs_3367a/PetImages/Cat/4150.jpg,Cat
69,../data/kagglecatsanddogs_3367a/PetImages/Cat/7436.jpg,Cat
70,../data/kagglecatsanddogs_3367a/PetImages/Dog/11777.jpg,Dog
71,../data/kagglecatsanddogs_3367a/PetImages/Cat/5459.jpg,Cat
72,../data/kagglecatsanddogs_3367a/PetImages/Cat/10529.jpg,Cat
73,../data/kagglecatsanddogs_3367a/PetImages/Cat/6297.jpg,Cat
74,../data/kagglecatsanddogs_3367a/PetImages/Dog/1883.jpg,Dog
75,../data/kagglecatsanddogs_3367a/PetImages/Dog/3046.jpg,Dog
76,../data/kagglecatsanddogs_3367a/PetImages/Cat/5842.jpg,Cat
77,../data/kagglecatsanddogs_3367a/PetImages/Cat/8850.jpg,Cat
78,../data/kagglecatsanddogs_3367a/PetImages/Dog/2983.jpg,Dog
79,../data/kagglecatsanddogs_3367a/PetImages/Dog/4650.jpg,Dog
80,../data/kagglecatsanddogs_3367a/PetImages/Dog/7781.jpg,Dog
81,../data/kagglecatsanddogs_3367a/PetImages/Cat/6225.jpg,Cat
82,../data/kagglecatsanddogs_3367a/PetImages/Dog/2979.jpg,Dog
83,../data/kagglecatsanddogs_3367a/PetImages/Cat/2604.jpg,Cat
84,../data/kagglecatsanddogs_3367a/PetImages/Dog/9792.jpg,Dog
85,../data/kagglecatsanddogs_3367a/PetImages/Dog/1571.jpg,Dog
86,../data/kagglecatsanddogs_3367a/PetImages/Cat/8251.jpg,Cat
87,../data/kagglecatsanddogs_3367a/PetImages/Cat/644.jpg,Cat
88,../data/kagglecatsanddogs_3367a/PetImages/Cat/2213.jpg,Cat
89,../data/kagglecatsanddogs_3367a/PetImages/Cat/5443.jpg,Cat
90,../data/kagglecatsanddogs_3367a/PetImages/Cat/1778.jpg,Cat
91,../data/kagglecatsanddogs_3367a/PetImages/Dog/6823.jpg,Dog
92,../data/kagglecatsanddogs_3367a/PetImages/Dog/4723.jpg,Dog
93,../data/kagglecatsanddogs_3367a/PetImages/Dog/2883.jpg,Dog
94,../data/kagglecatsanddogs_3367a/PetImages/Dog/2575.jpg,Dog
95,../data/kagglecatsanddogs_3367a/PetImages/Cat/7473.jpg,Cat
96,../data/kagglecatsanddogs_3367a/PetImages/Dog/1534.jpg,Dog
97,../data/kagglecatsanddogs_3367a/PetImages/Dog/5769.jpg,Dog
98,../data/kagglecatsanddogs_3367a/PetImages/Dog/5976.jpg,Dog
99,../data/kagglecatsanddogs_3367a/PetImages/Dog/6887.jpg,Dog
100,../data/kagglecatsanddogs_3367a/PetImages/Dog/9806.jpg,Dog
101,../data/kagglecatsanddogs_3367a/PetImages/Dog/2731.jpg,Dog
102,../data/kagglecatsanddogs_3367a/PetImages/Dog/5651.jpg,Dog
103,../data/kagglecatsanddogs_3367a/PetImages/Dog/5344.jpg,Dog
104,../data/kagglecatsanddogs_3367a/PetImages/Cat/2506.jpg,Cat
105,../data/kagglecatsanddogs_3367a/PetImages/Cat/585.jpg,Cat
106,../data/kagglecatsanddogs_3367a/PetImages/Dog/7618.jpg,Dog
107,../data/kagglecatsanddogs_3367a/PetImages/Dog/10494.jpg,Dog
108,../data/kagglecatsanddogs_3367a/PetImages/Dog/1042.jpg,Dog
109,../data/kagglecatsanddogs_3367a/PetImages/Cat/2578.jpg,Cat
110,../data/kagglecatsanddogs_3367a/PetImages/Dog/1437.jpg,Dog
111,../data/kagglecatsanddogs_3367a/PetImages/Dog/9404.jpg,Dog
112,../data/kagglecatsanddogs_3367a/PetImages/Dog/9644.jpg,Dog
113,../data/kagglecatsanddogs_3367a/PetImages/Dog/6018.jpg,Dog
114,../data/kagglecatsanddogs_3367a/PetImages/Cat/5213.jpg,Cat
115,../data/kagglecatsanddogs_3367a/PetImages/Cat/906.jpg,Cat
116,../data/kagglecatsanddogs_3367a/PetImages/Cat/356.jpg,Cat
117,../data/kagglecatsanddogs_3367a/PetImages/Dog/7255.jpg,Dog
118,../data/kagglecatsanddogs_3367a/PetImages/Cat/1320.jpg,Cat
119,../data/kagglecatsanddogs_3367a/PetImages/Dog/10822.jpg,Dog
120,../data/kagglecatsanddogs_3367a/PetImages/Dog/65.jpg,Dog
121,../data/kagglecatsanddogs_3367a/PetImages/Cat/2341.jpg,Cat
122,../data/kagglecatsanddogs_3367a/PetImages/Dog/3054.jpg,Dog
123,../data/kagglecatsanddogs_3367a/PetImages/Dog/390.jpg,Dog
124,../data/kagglecatsanddogs_3367a/PetImages/Cat/6642.jpg,Cat
125,../data/kagglecatsanddogs_3367a/PetImages/Dog/4278.jpg,Dog
126,../data/kagglecatsanddogs_3367a/PetImages/Cat/4086.jpg,Cat
127,../data/kagglecatsanddogs_3367a/PetImages/Dog/7593.jpg,Dog
128,../data/kagglecatsanddogs_3367a/PetImages/Dog/5313.jpg,Dog
129,../data/kagglecatsanddogs_3367a/PetImages/Cat/11360.jpg,Cat
130,../data/kagglecatsanddogs_3367a/PetImages/Cat/11270.jpg,Cat
131,../data/kagglecatsanddogs_3367a/PetImages/Cat/11047.jpg,Cat
132,../data/kagglecatsanddogs_3367a/PetImages/Cat/7630.jpg,Cat
133,../data/kagglecatsanddogs_3367a/PetImages/Cat/3622.jpg,Cat
134,../data/kagglecatsanddogs_3367a/PetImages/Cat/8379.jpg,Cat
135,../data/kagglecatsanddogs_3367a/PetImages/Cat/120.jpg,Cat
136,../data/kagglecatsanddogs_3367a/PetImages/Dog/4231.jpg,Dog
137,../data/kagglecatsanddogs_3367a/PetImages/Dog/10745.jpg,Dog
138,../data/kagglecatsanddogs_3367a/PetImages/Dog/9489.jpg,Dog
139,../data/kagglecatsanddogs_3367a/PetImages/Cat/5245.jpg,Cat
140,../data/kagglecatsanddogs_3367a/PetImages/Cat/7075.jpg,Cat
141,../data/kagglecatsanddogs_3367a/PetImages/Dog/7034.jpg,Dog
142,../data/kagglecatsanddogs_3367a/PetImages/Cat/838.jpg,Cat
143,../data/kagglecatsanddogs_3367a/PetImages/Cat/9485.jpg,Cat
144,../data/kagglecatsanddogs_3367a/PetImages/Cat/11529.jpg,Cat
145,../data/kagglecatsanddogs_3367a/PetImages/Cat/7199.jpg,Cat
146,../data/kagglecatsanddogs_3367a/PetImages/Dog/6302.jpg,Dog
147,../data/kagglecatsanddogs_3367a/PetImages/Dog/2327.jpg,Dog
148,../data/kagglecatsanddogs_3367a/PetImages/Cat/5527.jpg,Cat
149,../data/kagglecatsanddogs_3367a/PetImages/Dog/1062.jpg,Dog
150,../data/kagglecatsanddogs_3367a/PetImages/Cat/11321.jpg,Cat
151,../data/kagglecatsanddogs_3367a/PetImages/Cat/6671.jpg,Cat
152,../data/kagglecatsanddogs_3367a/PetImages/Dog/10134.jpg,Dog
153,../data/kagglecatsanddogs_3367a/PetImages/Dog/6410.jpg,Dog
154,../data/kagglecatsanddogs_3367a/PetImages/Cat/7275.jpg,Cat
155,../data/kagglecatsanddogs_3367a/PetImages/Cat/10736.jpg,Cat
156,../data/kagglecatsanddogs_3367a/PetImages/Cat/678.jpg,Cat
157,../data/kagglecatsanddogs_3367a/PetImages/Dog/745.jpg,Dog
158,../data/kagglecatsanddogs_3367a/PetImages/Dog/4966.jpg,Dog
159,../data/kagglecatsanddogs_3367a/PetImages/Dog/7830.jpg,Dog
160,../data/kagglecatsanddogs_3367a/PetImages/Dog/8581.jpg,Dog
161,../data/kagglecatsanddogs_3367a/PetImages/Dog/11622.jpg,Dog
162,../data/kagglecatsanddogs_3367a/PetImages/Dog/8795.jpg,Dog
163,../data/kagglecatsanddogs_3367a/PetImages/Cat/11358.jpg,Cat
164,../data/kagglecatsanddogs_3367a/PetImages/Dog/3008.jpg,Dog
165,../data/kagglecatsanddogs_3367a/PetImages/Cat/6227.jpg,Cat
166,../data/kagglecatsanddogs_3367a/PetImages/Cat/10335.jpg,Cat
167,../data/kagglecatsanddogs_3367a/PetImages/Dog/1317.jpg,Dog
168,../data/kagglecatsanddogs_3367a/PetImages/Cat/5216.jpg,Cat
169,../data/kagglecatsanddogs_3367a/PetImages/Cat/7253.jpg,Cat
170,../data/kagglecatsanddogs_3367a/PetImages/Dog/7416.jpg,Dog
171,../data/kagglecatsanddogs_3367a/PetImages/Cat/8978.jpg,Cat
172,../data/kagglecatsanddogs_3367a/PetImages/Dog/10118.jpg,Dog
173,../data/kagglecatsanddogs_3367a/PetImages/Dog/9932.jpg,Dog
174,../data/kagglecatsanddogs_3367a/PetImages/Cat/5038.jpg,Cat
175,../data/kagglecatsanddogs_3367a/PetImages/Cat/2997.jpg,Cat
176,../data/kagglecatsanddogs_3367a/PetImages/Dog/8805.jpg,Dog
177,../data/kagglecatsanddogs_3367a/PetImages/Dog/4455.jpg,Dog
178,../data/kagglecatsanddogs_3367a/PetImages/Cat/12459.jpg,Cat
179,../data/kagglecatsanddogs_3367a/PetImages/Cat/1434.jpg,Cat
180,../data/kagglecatsanddogs_3367a/PetImages/Dog/9945.jpg,Dog
181,../data/kagglecatsanddogs_3367a/PetImages/Cat/9568.jpg,Cat
182,../data/kagglecatsanddogs_3367a/PetImages/Dog/2830.jpg,Dog
183,../data/kagglecatsanddogs_3367a/PetImages/Cat/12090.jpg,Cat
184,../data/kagglecatsanddogs_3367a/PetImages/Dog/5550.jpg,Dog
185,../data/kagglecatsanddogs_3367a/PetImages/Cat/657.jpg,Cat
186,../data/kagglecatsanddogs_3367a/PetImages/Dog/9646.jpg,Dog
187,../data/kagglecatsanddogs_3367a/PetImages/Dog/6693.jpg,Dog
188,../data/kagglecatsanddogs_3367a/PetImages/Dog/990.jpg,Dog
189,../data/kagglecatsanddogs_3367a/PetImages/Cat/6950.jpg,Cat
190,../data/kagglecatsanddogs_3367a/PetImages/Cat/7768.jpg,Cat
191,../data/kagglecatsanddogs_3367a/PetImages/Cat/2442.jpg,Cat
192,../data/kagglecatsanddogs_3367a/PetImages/Dog/4201.jpg,Dog
193,../data/kagglecatsanddogs_3367a/PetImages/Cat/1785.jpg,Cat
194,../data/kagglecatsanddogs_3367a/PetImages/Cat/3900.jpg,Cat
195,../data/kagglecatsanddogs_3367a/PetImages/Cat/4957.jpg,Cat
196,../data/kagglecatsanddogs_3367a/PetImages/Cat/10889.jpg,Cat
197,../data/kagglecatsanddogs_3367a/PetImages/Dog/8382.jpg,Dog
198,../data/kagglecatsanddogs_3367a/PetImages/Dog/8888.jpg,Dog
199,../data/kagglecatsanddogs_3367a/PetImages/Cat/3195.jpg,Cat
200,../data/kagglecatsanddogs_3367a/PetImages/Dog/6022.jpg,Dog
201,../data/kagglecatsanddogs_3367a/PetImages/Dog/11989.jpg,Dog
202,../data/kagglecatsanddogs_3367a/PetImages/Cat/10840.jpg,Cat
203,../data/kagglecatsanddogs_3367a/PetImages/Cat/12245.jpg,Cat
204,../data/kagglecatsanddogs_3367a/PetImages/Cat/3674.jpg,Cat
205,../data/kagglecatsanddogs_3367a/PetImages/Dog/3330.jpg,Dog
206,../data/kagglecatsanddogs_3367a/PetImages/Cat/1624.jpg,Cat
207,../data/kagglecatsanddogs_3367a/PetImages/Dog/466.jpg,Dog
208,../data/kagglecatsanddogs_3367a/PetImages/Cat/216.jpg,Cat
209,../data/kagglecatsanddogs_3367a/PetImages/Dog/2845.jpg,Dog
210,../data/kagglecatsanddogs_3367a/PetImages/Dog/1578.jpg,Dog
211,../data/kagglecatsanddogs_3367a/PetImages/Cat/10043.jpg,Cat
212,../data/kagglecatsanddogs_3367a/PetImages/Cat/8277.jpg,Cat
213,../data/kagglecatsanddogs_3367a/PetImages/Dog/9530.jpg,Dog
214,../data/kagglecatsanddogs_3367a/PetImages/Cat/7569.jpg,Cat
215,../data/kagglecatsanddogs_3367a/PetImages/Dog/9382.jpg,Dog
216,../data/kagglecatsanddogs_3367a/PetImages/Dog/8202.jpg,Dog
217,../data/kagglecatsanddogs_3367a/PetImages/Cat/6833.jpg,Cat
218,../data/kagglecatsanddogs_3367a/PetImages/Cat/7326.jpg,Cat
219,../data/kagglecatsanddogs_3367a/PetImages/Cat/8059.jpg,Cat
220,../data/kagglecatsanddogs_3367a/PetImages/Cat/5199.jpg,Cat
221,../data/kagglecatsanddogs_3367a/PetImages/Cat/852.jpg,Cat
222,../data/kagglecatsanddogs_3367a/PetImages/Cat/9690.jpg,Cat
223,../data/kagglecatsanddogs_3367a/PetImages/Cat/10957.jpg,Cat
224,../data/kagglecatsanddogs_3367a/PetImages/Dog/9236.jpg,Dog
225,../data/kagglecatsanddogs_3367a/PetImages/Cat/3582.jpg,Cat
226,../data/kagglecatsanddogs_3367a/PetImages/Cat/3887.jpg,Cat
227,../data/kagglecatsanddogs_3367a/PetImages/Cat/11069.jpg,Cat
228,../data/kagglecatsanddogs_3367a/PetImages/Dog/8480.jpg,Dog
229,../data/kagglecatsanddogs_3367a/PetImages/Dog/12403.jpg,Dog
230,../data/kagglecatsanddogs_3367a/PetImages/Cat/5258.jpg,Cat
231,../data/kagglecatsanddogs_3367a/PetImages/Cat/8149.jpg,Cat
232,../data/kagglecatsanddogs_3367a/PetImages/Dog/4257.jpg,Dog
233,../data/kagglecatsanddogs_3367a/PetImages/Cat/7441.jpg,Cat
234,../data/kagglecatsanddogs_3367a/PetImages/Dog/1397.jpg,Dog
235,../data/kagglecatsanddogs_3367a/PetImages/Dog/4871.jpg,Dog
236,../data/kagglecatsanddogs_3367a/PetImages/Dog/10452.jpg,Dog
237,../data/kagglecatsanddogs_3367a/PetImages/Cat/5794.jpg,Cat
238,../data/kagglecatsanddogs_3367a/PetImages/Dog/9687.jpg,Dog
239,../data/kagglecatsanddogs_3367a/PetImages/Dog/5166.jpg,Dog
240,../data/kagglecatsanddogs_3367a/PetImages/Cat/6319.jpg,Cat
241,../data/kagglecatsanddogs_3367a/PetImages/Cat/8084.jpg,Cat
242,../data/kagglecatsanddogs_3367a/PetImages/Dog/4366.jpg,Dog
243,../data/kagglecatsanddogs_3367a/PetImages/Cat/4996.jpg,Cat
244,../data/kagglecatsanddogs_3367a/PetImages/Dog/7197.jpg,Dog
245,../data/kagglecatsanddogs_3367a/PetImages/Dog/7191.jpg,Dog
246,../data/kagglecatsanddogs_3367a/PetImages/Cat/5733.jpg,Cat
247,../data/kagglecatsanddogs_3367a/PetImages/Dog/2301.jpg,Dog
248,../data/kagglecatsanddogs_3367a/PetImages/Cat/10427.jpg,Cat
249,../data/kagglecatsanddogs_3367a/PetImages/Dog/10195.jpg,Dog
250,../data/kagglecatsanddogs_3367a/PetImages/Cat/4400.jpg,Cat
251,../data/kagglecatsanddogs_3367a/PetImages/Dog/574.jpg,Dog
252,../data/kagglecatsanddogs_3367a/PetImages/Cat/1197.jpg,Cat
253,../data/kagglecatsanddogs_3367a/PetImages/Dog/946.jpg,Dog
254,../data/kagglecatsanddogs_3367a/PetImages/Dog/11951.jpg,Dog
255,../data/kagglecatsanddogs_3367a/PetImages/Dog/544.jpg,Dog
256,../data/kagglecatsanddogs_3367a/PetImages/Dog/6841.jpg,Dog
257,../data/kagglecatsanddogs_3367a/PetImages/Cat/10999.jpg,Cat
258,../data/kagglecatsanddogs_3367a/PetImages/Dog/5754.jpg,Dog
259,../data/kagglecatsanddogs_3367a/PetImages/Cat/10504.jpg,Cat
260,../data/kagglecatsanddogs_3367a/PetImages/Dog/10082.jpg,Dog
261,../data/kagglecatsanddogs_3367a/PetImages/Dog/9119.jpg,Dog
262,../data/kagglecatsanddogs_3367a/PetImages/Dog/1071.jpg,Dog
263,../data/kagglecatsanddogs_3367a/PetImages/Dog/11067.jpg,Dog
264,../data/kagglecatsanddogs_3367a/PetImages/Dog/11225.jpg,Dog
265,../data/kagglecatsanddogs_3367a/PetImages/Cat/3806.jpg,Cat
266,../data/kagglecatsanddogs_3367a/PetImages/Cat/8981.jpg,Cat
267,../data/kagglecatsanddogs_3367a/PetImages/Cat/9500.jpg,Cat
268,../data/kagglecatsanddogs_3367a/PetImages/Dog/10629.jpg,Dog
269,../data/kagglecatsanddogs_3367a/PetImages/Cat/859.jpg,Cat
270,../data/kagglecatsanddogs_3367a/PetImages/Dog/5656.jpg,Dog
271,../data/kagglecatsanddogs_3367a/PetImages/Cat/720.jpg,Cat
272,../data/kagglecatsanddogs_3367a/PetImages/Dog/8424.jpg,Dog
273,../data/kagglecatsanddogs_3367a/PetImages/Dog/8671.jpg,Dog
274,../data/kagglecatsanddogs_3367a/PetImages/Dog/12289.jpg,Dog
275,../data/kagglecatsanddogs_3367a/PetImages/Cat/7747.jpg,Cat
276,../data/kagglecatsanddogs_3367a/PetImages/Dog/10607.jpg,Dog
277,../data/kagglecatsanddogs_3367a/PetImages/Cat/12079.jpg,Cat
278,../data/kagglecatsanddogs_3367a/PetImages/Dog/4075.jpg,Dog
279,../data/kagglecatsanddogs_3367a/PetImages/Dog/3994.jpg,Dog
280,../data/kagglecatsanddogs_3367a/PetImages/Dog/591.jpg,Dog
281,../data/kagglecatsanddogs_3367a/PetImages/Cat/3972.jpg,Cat
282,../data/kagglecatsanddogs_3367a/PetImages/Cat/1586.jpg,Cat
283,../data/kagglecatsanddogs_3367a/PetImages/Cat/3513.jpg,Cat
284,../data/kagglecatsanddogs_3367a/PetImages/Dog/11895.jpg,Dog
285,../data/kagglecatsanddogs_3367a/PetImages/Dog/2704.jpg,Dog
286,../data/kagglecatsanddogs_3367a/PetImages/Cat/2942.jpg,Cat
287,../data/kagglecatsanddogs_3367a/PetImages/Cat/2483.jpg,Cat
288,../data/kagglecatsanddogs_3367a/PetImages/Dog/5053.jpg,Dog
289,../data/kagglecatsanddogs_3367a/PetImages/Dog/4214.jpg,Dog
290,../data/kagglecatsanddogs_3367a/PetImages/Cat/2065.jpg,Cat
291,../data/kagglecatsanddogs_3367a/PetImages/Dog/5616.jpg,Dog
292,../data/kagglecatsanddogs_3367a/PetImages/Dog/6000.jpg,Dog
293,../data/kagglecatsanddogs_3367a/PetImages/Cat/8228.jpg,Cat
294,../data/kagglecatsanddogs_3367a/PetImages/Dog/3737.jpg,Dog
295,../data/kagglecatsanddogs_3367a/PetImages/Dog/6019.jpg,Dog
296,../data/kagglecatsanddogs_3367a/PetImages/Cat/4588.jpg,Cat
297,../data/kagglecatsanddogs_3367a/PetImages/Cat/3495.jpg,Cat
298,../data/kagglecatsanddogs_3367a/PetImages/Dog/7562.jpg,Dog
299,../data/kagglecatsanddogs_3367a/PetImages/Dog/189.jpg,Dog
300,../data/kagglecatsanddogs_3367a/PetImages/Cat/5341.jpg,Cat
301,../data/kagglecatsanddogs_3367a/PetImages/Dog/5122.jpg,Dog
302,../data/kagglecatsanddogs_3367a/PetImages/Cat/1647.jpg,Cat
303,../data/kagglecatsanddogs_3367a/PetImages/Cat/818.jpg,Cat
304,../data/kagglecatsanddogs_3367a/PetImages/Cat/8369.jpg,Cat
305,../data/kagglecatsanddogs_3367a/PetImages/Cat/432.jpg,Cat
306,../data/kagglecatsanddogs_3367a/PetImages/Dog/2948.jpg,Dog
307,../data/kagglecatsanddogs_3367a/PetImages/Cat/1720.jpg,Cat
308,../data/kagglecatsanddogs_3367a/PetImages/Dog/4714.jpg,Dog
309,../data/kagglecatsanddogs_3367a/PetImages/Dog/4974.jpg,Dog
310,../data/kagglecatsanddogs_3367a/PetImages/Cat/1662.jpg,Cat
311,../data/kagglecatsanddogs_3367a/PetImages/Dog/9555.jpg,Dog
312,../data/kagglecatsanddogs_3367a/PetImages/Dog/8793.jpg,Dog
313,../data/kagglecatsanddogs_3367a/PetImages/Cat/24.jpg,Cat
314,../data/kagglecatsanddogs_3367a/PetImages/Cat/2739.jpg,Cat
315,../data/kagglecatsanddogs_3367a/PetImages/Cat/863.jpg,Cat
316,../data/kagglecatsanddogs_3367a/PetImages/Cat/5563.jpg,Cat
317,../data/kagglecatsanddogs_3367a/PetImages/Cat/8957.jpg,Cat
318,../data/kagglecatsanddogs_3367a/PetImages/Cat/4722.jpg,Cat
319,../data/kagglecatsanddogs_3367a/PetImages/Cat/1808.jpg,Cat
320,../data/kagglecatsanddogs_3367a/PetImages/Dog/10939.jpg,Dog
321,../data/kagglecatsanddogs_3367a/PetImages/Cat/1296.jpg,Cat
322,../data/kagglecatsanddogs_3367a/PetImages/Cat/3643.jpg,Cat
323,../data/kagglecatsanddogs_3367a/PetImages/Cat/8662.jpg,Cat
324,../data/kagglecatsanddogs_3367a/PetImages/Dog/668.jpg,Dog
325,../data/kagglecatsanddogs_3367a/PetImages/Dog/3895.jpg,Dog
326,../data/kagglecatsanddogs_3367a/PetImages/Cat/5255.jpg,Cat
327,../data/kagglecatsanddogs_3367a/PetImages/Cat/3971.jpg,Cat
328,../data/kagglecatsanddogs_3367a/PetImages/Cat/8306.jpg,Cat
329,../data/kagglecatsanddogs_3367a/PetImages/Cat/10049.jpg,Cat
330,../data/kagglecatsanddogs_3367a/PetImages/Dog/8297.jpg,Dog
331,../data/kagglecatsanddogs_3367a/PetImages/Dog/9647.jpg,Dog
332,../data/kagglecatsanddogs_3367a/PetImages/Cat/7023.jpg,Cat
333,../data/kagglecatsanddogs_3367a/PetImages/Cat/2358.jpg,Cat
334,../data/kagglecatsanddogs_3367a/PetImages/Dog/10574.jpg,Dog
335,../data/kagglecatsanddogs_3367a/PetImages/Cat/3586.jpg,Cat
336,../data/kagglecatsanddogs_3367a/PetImages/Cat/4492.jpg,Cat
337,../data/kagglecatsanddogs_3367a/PetImages/Cat/9083.jpg,Cat
338,../data/kagglecatsanddogs_3367a/PetImages/Dog/1057.jpg,Dog
339,../data/kagglecatsanddogs_3367a/PetImages/Dog/5744.jpg,Dog
340,../data/kagglecatsanddogs_3367a/PetImages/Cat/11182.jpg,Cat
341,../data/kagglecatsanddogs_3367a/PetImages/Cat/1455.jpg,Cat
342,../data/kagglecatsanddogs_3367a/PetImages/Cat/5530.jpg,Cat
343,../data/kagglecatsanddogs_3367a/PetImages/Cat/12175.jpg,Cat
344,../data/kagglecatsanddogs_3367a/PetImages/Dog/6314.jpg,Dog
345,../data/kagglecatsanddogs_3367a/PetImages/Dog/2813.jpg,Dog
346,../data/kagglecatsanddogs_3367a/PetImages/Cat/9189.jpg,Cat
347,../data/kagglecatsanddogs_3367a/PetImages/Dog/4729.jpg,Dog
348,../data/kagglecatsanddogs_3367a/PetImages/Cat/6444.jpg,Cat
349,../data/kagglecatsanddogs_3367a/PetImages/Dog/12367.jpg,Dog
